Ligne (ID),Ligne_nom_court,Date de début de validité,Résolution,Image
443,Ts43,2017-09-04,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/9aa02c96c7b5ff77cfb8d670bfd7cdd8
444,Ts44,2017-09-04,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/b215e55a6a565dd2134caac56b39d48d
445,Ts45,2017-09-04,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/171376713165ad8e363bdf25bcd7f8da
451,Ts51,2017-09-04,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/30a4cc99210785eee20ee8ecc5daf62f
454,Ts54,2017-09-04,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/775e3ca03105e41f47626dfad006f2b1
466,Ts66,2017-09-04,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/fc3ef8cfedb7545e92f017920ca23370
491,Ts91,2017-09-04,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/62958b8d52ac0968c7793d016e08c44f
121,N1,2017-09-04,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8deee8452751a18dbe373aabaacb86b7
999,IND,2017-09-04,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ebcc8c4d24312c3dfe08a2c0439acce6
901,NAV,2017-09-04,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/b128895b351789bf2aaeea0a7e055011
1,C1,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/b180143b5e6f021381cd1e6341badde0
4,C4,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8a51bcf5b0c85c83de2f02b2020136f2
5,C5,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f2f053fcac3a9c35f40b202e1cb1580c
12,12,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/70aeed3d0667b2042753afcedea47b4b
35,35,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0bb39209d293e8d6ffeacacf8bbe75e1
37,37,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/059d9f1573f397293a0555003ec219b5
38,38,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/bfaaac3fc68697c0880ed5edbee1edb3
51,51,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/723ccc284cdbf94928d1b9982e05b852
53,53,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ebea2675f373bb05f05f6d68cb44de59
54,54,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/bcdfdc4141bd5ccb555b5a75aa51a38e
55,55,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/588ec8d999cbd91bf2532cb052735e4a
67,67,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/4f75213c915c23c078a1ffb409a62e52
71,71,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0658ccdcc4805bc7d65ee8369dd20666
82,82,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/69a45cfcea1017187e6ea569a93b521c
156,156ex,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/996d550890f75a088bcc729ffe044fe0
159,159ex,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/cb5bffa34935c1076065bc086e9f6375
164,164ex,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/405b3df7cde77b1a81485016f4c46ffb
168,168ex,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/184d3e8dfb8b80cd8d52b19e4f8390a5
201,201,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c53f8f03b4e514591867ba57131f0633
202,202,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/238d655e4a9dc986890e426cc212a1ea
205,205,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/788fc4147e4e4c4ac1336abf72542394
208,208,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/36fd72452a8f79bf5eba56c26205f850
214,214,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/e0d596dedd3196007c3cb2bd8ed09c65
216,216,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/4186ec34ca34d5540e50eb2ecc9fb45e
232,232,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/456da5630781b398483b91e05a79edc9
238,238,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/1a3726e87e33c132adaa7cf6c052862b
402,Ts2,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2b2dd9128e7de5f477e7b87ae8872472
2,C2,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/79f25a5ac5e5da49d055fca3c87e7951
3,C3,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/61f63bad88167389d17ec2f55b79569c
31,31,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c0d5587a93b454a3cd79b08dabaf7e58
34,34,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/df443133926353c448da17851ad5e817
41,41ex,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/d0ff2735d32cc537d12071bb0e8999a3
44,44,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/306ae0e840e2869a8583e6536abb1d4c
61,61,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/038900456fdad4134cb28ee446a207d5
74,74,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/e33018b3c8941b0936550a25b96d339d
78,78,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/347c6737cb2b96b340d7863f76eb5a3c
79,79,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/7b4bebedaba3bc892f9bb9b4e62b3c31
80,80,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8956fe87358185cd2d9deed81a3eda7c
91,91,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6e9b13856eeab44cf4ccb9435a4918ae
158,KL,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f7e6cc453806de9473aced2683363da2
152,152ex,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/729566b185a002f499544bb3d394c440
206,206,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/718a901ec6610044a4ebcc00c1b92e3e
215,215,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6e4768395c83123788fcd45882b26d6b
217,217,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c41ee500e07001d165f00201a3642c3b
220,220,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c04ba100df5b8a084a02c424e618fb89
223,223,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ba31eb31a261c41ed62f07f9a5648a85
224,224,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/45e0320d783d4ad9e594352bff907951
241,241,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/882bffe0352a3818efb17ba5e9eb611e
406,Ts6,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/bbb93bc6ed87cd2ce63d029ee6453dce
409,Ts9,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/fb3ed496bcc0ada4c00574d55aafb898
412,Ts12,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0e57ed3ece0f655c923b48d422cc56b8
413,Ts13,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/bfd725cd15ed5ae669a8fb4854c45269
432,Ts32,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/742efe82c092871a6757085848430d3e
433,Ts33,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/e1beb612fcbb33b35e8602b5a344dbf6
436,Ts36,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6a95177bcbb0ff5977b05c5d8fea307d
437,Ts37,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/1e04dd601053ba6b8a9cbdac802c1755
442,Ts42,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/e0474ff7b6ec95860e8a4a387b3a3db2
444,Ts44,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/d76a4288d90c3c263ce762c377a57214
446,Ts46,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/61492fe9e38ca06fec32910437fe8f7e
451,Ts51,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/d62bde6a0047a049bf032229d60867c8
455,Ts55,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/5e4dbf48bd183f21d36ad67b68fa548a
475,Ts75,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/d3e590ea22ed6f6d6e9cb26355cddf4f
803,API,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/060aa6a26df135d15c6f758efa02b17c
11,11,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/d486f57cd3b9dfb14ef5780ea5246305
35,35,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/93cacd6661aefc23710331774b55664a
40,40ex,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ff695312ff109ef975d80b6105c1ddda
53,53,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/13a69d1d18287cec279dea341db51cb4
56,56,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/537b061fc0182f4471c75fc9837697f0
62,62,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6574bd51af0eec2dce73ce83dda46f59
68,68,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0b656fea52e65de6b71996f1e963d5f0
80,80,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3d37bcf06182516f5e25f001e90a020c
82,82,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/902f2e0eb25234949330c27e4c851635
91,91,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/fe99b1dbf5bd121a0634ed6399c6f18c
164,164ex,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/93f1541818347ef98299111739f5f426
167,167ex,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ab04b9e36fc712faa5d472d2e18c4069
168,168ex,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/94d17065310c4155b3d3d4bae4815873
172,172ex,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/bafa3daeb055b654a1f53eab3881a904
202,202,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f53c5feab02a29e50f1e80d6ac1b86e3
212,212,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/9f0ebdbe6fc739ee2a45dedc25370853
214,214,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/cfa89358396e5ae4c4b53bcb46aea55b
222,222,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/083c8403a70641b04830d467bd0dfe97
234,234,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/19da40e508287dd3c749f4723c94a88d
235,235,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/d4a662546c9d89c631a818f57c6f1df2
238,238,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/d8156f1fe53fd125e5fe7dd2596c73d2
243,243,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/e5585acbbb02362572e27fb43bda66db
401,Ts1,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3e0be0a7060dc8698776c283f41e47ea
405,Ts5,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/9613c5a488ffc3f31c1ae0e0dc6d9222
408,Ts8,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/029e546c5eaeef752d5411484d6ab7df
409,Ts9,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/e3cf9add6c330c3d6f911807cac10467
412,Ts12,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/dfb848c202a64ee5aac4d392f582ebd6
437,Ts37,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/9ee10c1865be1677e2b863c305842cea
443,Ts43,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/947b61fca840afe366f1163958562b36
444,Ts44,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3581878d874b92b3336815358c5e236e
446,Ts46,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/fd0fa8ccf08b5dfc7a3bcac6d8c91db3
451,Ts51,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/176903423903273bcd687638902956df
482,Ts82,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/9d13cebb6e02f9e97d0292a5f097057f
806,BDS,2017-09-04,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0667f834805c1334c7c0086928602440
2,C2,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ae82ac52c365cb713f98f01a105f27ec
6,C6,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/502c6e0ac97085b8a66bb8076f807e2f
14,14,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/33e826b64c7a75452e51635966f94bb9
31,31,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/4a42165fa4777f9cf9e54d717ce77ebc
51,51,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/09399bb9205b9795d4dd7e009052a133
55,55,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/16e1728383b66d3ecd050b8354c7e443
64,64,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ac40ba742195d2201715a54fca31bbf0
74,74,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ebf4f07bdd8e5d0d6b6ae654ab39f5b5
158,KL,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6a8088db24f3f26ce98957db254bfa1f
150,150ex,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2c95c06f4f7c8c54091f2f869ff78a4f
151,151ex,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/9869b5904955f80c7a99d0c799da1349
161,161ex,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f2eb00968340ede21c8327ae036890b9
168,168ex,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/27e633a1e38fa8ce8fadd99bce31615a
201,201,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/fc14f91de23dd525d51d440460697f9c
202,202,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/eb3afd5fd4be60ddf85e63396c22a8b0
208,208,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8aa9207424efdb05d7635a50027bd271
212,212,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3112281fc315bffee016f612b26dbb33
214,214,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ef3455d2155f26b280ad5432232cc935
225,225,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ecf726a02e40b03732e951549af18e5a
229,229,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/4439a6c8d8f20c0ebcd58e325b3f6f5e
233,233,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/4440931731ced2639c3b198093644ab3
236,236,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/14081cd544dcc22f0ac56e46a36420c4
242,242,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/86f6c8beabdafa045e37d0b8d567ed18
402,Ts2,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/bc3e9c0fc89fedf55a34ec6d3d462fac
441,Ts41,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/1cd10a5514f236ce49c6a3c0187fbd46
443,Ts43,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/4cddce275efba59652b785c3235eae22
446,Ts46,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/80e9224ed7b4d5005b90a512f7e50825
455,Ts55,2017-11-06,1:22,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/42f18af1bdbf6f247b938b236aaf6a90
4,C4,2017-09-04,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/4af0585641a381b2da6cbfcde2aa8844
13,13,2017-09-04,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/bfbec6d43921e18924803e59bc5a5160
9,9,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f7144162a8a4be208759d1f92b54c44f
11,11,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/d1326da141ffbd0111c0a82f64020322
13,13,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/b101b21cd07d025dd05dd50b311098af
50,50,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/552ca7a864fb9f1db9c74cff9975234a
52,52,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8a31387c9a0824a7189aa1a51cb8dad9
